 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,98352062,9,6,367,11595,367,0,40.77777778,122.3333333,5792,0,1932.5,2181.008184,121.6242929,0.152513325,7025147.286,26300000.0,98300000,0,98400000,12300000.0,34800000.0,98300000,0,7770,1554.0,3032.271838,6964,45,0,0,0,0,296,200,0.091507995,0.06100533,0,5792,747.625,1578.668632,2492194.65,0,0,0,0,1,0,0,0,0,797.4666667,40.77777778,1932.5,296,0,0,0,0,0,0,9,367,6,11595,251,235,1,32,1005.0,0.0,1005,1005,98300000.0,0.0,98300000,98300000,DoS
80,83184170,8,6,345,11595,333,0,43.125,117.1585464,7240,0,1932.5,2695.639126,143.5369254,0.168301253,6398782.308,23000000.0,83000000,0,83000000,11900000.0,31400000.0,83000000,0,148364,29672.8,59732.73146,136137,64,0,0,0,0,240,200,0.096172144,0.072129108,0,7240,796.0,1877.430044,3524743.571,0,0,0,0,1,0,0,0,0,852.8571429,43.125,1932.5,240,0,0,0,0,0,0,8,345,6,11595,251,235,3,20,1991.0,0.0,1991,1991,83000000.0,0.0,83000000,83000000,DoS
80,155,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12903.22581,155.0,0.0,155,155,155,155.0,0.0,155,155,0,0.0,0.0,0,0,0,0,0,0,64,0,12903.22581,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,86683,3,6,306,11595,306,0,102.0,176.6691824,7240,0,1932.5,2695.639126,137293.3563,103.8265865,10835.375,27352.59546,78191,4,8028,4014.0,5670.996385,8024,4,86563,17312.6,34199.75323,78191,47,0,0,0,0,104,200,34.60886218,69.21772435,0,7240,1190.1,2227.852601,4963327.211,0,0,0,1,0,0,0,0,2,1322.333333,102.0,1932.5,104,0,0,0,0,0,0,3,306,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,13780,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,870.8272859,290.275762,4593.333333,7515.360626,13268,48,512,512.0,0.0,512,512,13732,13732.0,0.0,13732,13732,0,0,0,0,40,64,145.137881,145.137881,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,98004817,8,6,346,11595,340,0,43.25,119.9234875,5792,0,1932.5,2181.008184,121.8409499,0.142850121,7538832.077,27200000.0,98000000,1,98000000,14000000.0,37000000.0,98000000,1,36590,7318.0,11097.00354,25273,45,0,0,0,0,252,200,0.081628641,0.061221481,0,5792,796.0666667,1621.311747,2628651.781,0,0,0,0,1,0,0,0,0,852.9285714,43.25,1932.5,252,0,0,0,0,0,0,8,346,6,11595,251,235,2,20,2007.0,0.0,2007,2007,98000000.0,0.0,98000000,98000000,DoS
80,117367719,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.059641612,19600000.0,40600000.0,101000000,1,117000000,19600000.0,40600000.0,101000000,1,0,0.0,0.0,0,0,0,0,0,0,240,0,0.059641612,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,240,0,0,0,0,0,0,7,0,0,0,251,-1,0,32,1019.0,0.0,1019,1019,58700000.0,60300000.0,101000000,16000000,DoS
80,100084571,6,7,364,11595,346,0,60.66666667,139.815116,5792,0,1656.428571,2120.732252,119.488947,0.129890151,8340380.917,28900000.0,100000000,1,100000000,20000000.0,44700000.0,100000000,1,100000000,16700000.0,40800000.0,100000000,46,0,0,0,0,164,232,0.0599493,0.06994085,0,5792,854.6428571,1666.072748,2775798.401,1,0,0,0,0,0,0,0,1,920.3846154,60.66666667,1656.428571,164,0,0,0,0,0,0,6,364,7,11595,0,235,3,20,11001.0,0.0,11001,11001,100000000.0,0.0,100000000,100000000,DoS
80,98715886,8,7,309,11595,309,0,38.625,109.2479977,4344,0,1656.428571,1547.737688,120.5884937,0.151951227,7051134.714,26400000.0,98700000,1,98700000,14100000.0,37300000.0,98700000,1,13653,2275.5,3998.024099,10062,48,0,0,0,0,264,232,0.081040654,0.070910573,0,4344,744.0,1286.290429,1654543.067,0,0,0,0,1,0,0,0,0,793.6,38.625,1656.428571,264,0,0,0,0,0,0,8,309,7,11595,274,235,1,32,988.0,0.0,988,988,98700000.0,0.0,98700000,98700000,DoS
80,2032,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2460.629921,508.0,892.3187024,1840,1,2032,508.0,892.3187024,1840,1,0,0.0,0.0,0,0,0,0,0,0,160,0,2460.629921,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,100039716,7,6,354,11595,354,0,50.57142857,133.7994234,7240,0,1932.5,2695.639126,119.4425622,0.12994839,8336643.0,28800000.0,99900000,0,99900000,16700000.0,40800000.0,99900000,0,147545,29509.0,59798.64248,136145,72,0,0,0,0,232,200,0.06997221,0.05997618,0,7240,853.5,1934.833197,3743579.5,0,0,0,0,1,0,0,0,0,919.1538462,50.57142857,1932.5,232,0,0,0,0,0,0,7,354,6,11595,251,235,1,32,4.0,0.0,4,4,99900000.0,0.0,99900000,99900000,DoS
80,116976236,9,6,348,11595,348,0,38.66666667,116.0,5792,0,1932.5,2181.008184,102.0976602,0.128231173,8355445.429,26900000.0,101000000,1,117000000,14600000.0,35300000.0,101000000,1,155439,31087.8,62197.87101,141882,46,0,0,0,0,304,200,0.076938704,0.051292469,0,5792,746.4375,1578.981147,2493181.463,0,0,0,0,1,0,0,0,0,796.2,38.66666667,1932.5,304,0,0,0,0,0,0,9,348,6,11595,251,235,1,32,4.0,0.0,4,4,58400000.0,59900000.0,101000000,16000000,DoS
80,14413,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,832.5816971,277.5272324,4804.333333,8103.778399,14161,22,252,252.0,0.0,252,252,14391,14391.0,0.0,14391,14391,0,0,0,0,40,64,138.7636162,138.7636162,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,100997244,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.158420164,0.039605041,33700000.0,58300000.0,101000000,77,101000000,101000000.0,0.0,101000000,101000000,101000000,101000000.0,0.0,101000000,101000000,1,0,0,0,64,64,0.019802521,0.019802521,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,77.0,0.0,77,77,101000000.0,0.0,101000000,101000000,DoS
80,90960899,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.02198747,91000000.0,0.0,91000000,91000000,91000000,91000000.0,0.0,91000000,91000000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.02198747,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,91000000.0,0.0,91000000,91000000,DoS
80,116364304,7,6,366,11595,366,0,52.28571429,138.3349971,5792,0,1932.5,2181.008184,102.789254,0.111718109,9697025.333,28900000.0,100000000,1,116000000,19400000.0,40100000.0,100000000,1,134428,26885.6,55630.31478,126215,46,0,0,0,0,240,200,0.060155905,0.051562204,0,5792,854.3571429,1666.555896,2777408.555,0,0,0,0,1,0,0,0,0,920.0769231,52.28571429,1932.5,240,0,0,0,0,0,0,7,366,6,11595,251,235,1,32,3.0,0.0,3,3,58100000.0,59500000.0,100000000,16000000,DoS
80,3001350,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999550202,1500675.0,712063.5997,2004180,997170,3001350,1500675.0,712063.5997,2004180,997170,0,0.0,0.0,0,0,0,0,0,0,120,0,0.999550202,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,80905,3,6,354,11595,354,0,118.0,204.3819953,4344,0,1932.5,1754.831473,147691.7372,111.2415796,10113.125,24321.06721,69583,15,11005,5502.5,7712.413662,10956,49,80763,16152.6,30235.05833,69583,15,0,0,0,0,104,200,37.08052654,74.16105309,0,4344,1194.9,1621.10939,2627995.656,0,0,0,1,0,0,0,0,2,1327.666667,118.0,1932.5,104,0,0,0,0,0,0,3,354,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,17253,2,2,12,11,6,6,6.0,0.0,11,0,5.5,7.778174593,1333.10149,231.8437373,5751.0,8181.70294,15129,72,2124,2124.0,0.0,2124,2124,17181,17181.0,0.0,17181,17181,0,0,0,0,40,64,115.9218687,115.9218687,0,11,5.8,3.898717738,15.2,1,0,0,0,0,0,0,0,1,7.25,6.0,5.5,40,0,0,0,0,0,0,2,12,2,11,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,927,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2157.497303,927.0,0.0,927,927,927,927.0,0.0,927,927,0,0.0,0.0,0,0,0,0,0,0,64,0,2157.497303,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,83745497,8,7,343,11595,343,0,42.875,121.268813,4344,0,1656.428571,1757.579003,142.5509481,0.179114108,5981821.214,22400000.0,83700000,1,83700000,12000000.0,31600000.0,83700000,1,70814,11802.33333,22887.00904,57318,49,0,0,0,0,264,232,0.095527524,0.083586584,0,4344,746.125,1389.273233,1930080.117,0,0,0,0,1,0,0,0,0,795.8666667,42.875,1656.428571,264,0,0,0,0,0,0,8,343,7,11595,251,235,1,32,4.0,0.0,4,4,83700000.0,0.0,83700000,83700000,DoS
80,98710740,7,6,400,11595,394,0,57.14285714,148.5568674,5792,0,1932.5,2181.008184,121.5166658,0.131697929,8225895.0,28500000.0,98600000,1,98600000,16400000.0,40300000.0,98600000,1,82450,16490.0,30908.97556,71129,45,0,0,0,0,220,200,0.070914269,0.060783659,0,5792,856.7857143,1665.704941,2774572.951,0,0,0,0,1,0,0,0,0,922.6923077,57.14285714,1932.5,220,0,0,0,0,0,0,7,400,6,11595,274,235,2,20,2000.0,0.0,2000,2000,98600000.0,0.0,98600000,98600000,DoS
80,149454,3,6,307,11595,307,0,102.3333333,177.2465326,5792,0,1932.5,2362.781391,79636.54369,60.21919788,18681.75,45835.48551,131178,3,18016,9008.0,11332.09328,17021,995,149451,29890.2,57152.87934,131178,3,0,0,0,0,104,200,20.07306596,40.14613192,0,5792,1190.2,2006.918744,4027722.844,0,0,0,1,0,0,0,0,2,1322.444444,102.3333333,1932.5,104,0,0,0,0,0,0,3,307,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,85306127,6,6,363,11595,345,0,60.5,139.4069582,5792,0,1932.5,2989.558881,140.1775045,0.140669849,7755102.455,25700000.0,85100000,1,85200000,17000000.0,38100000.0,85100000,1,85300000,17100000.0,38100000.0,85200000,66,0,0,0,0,164,200,0.070334924,0.070334924,0,5792,920.3076923,2164.163749,4683604.731,1,0,0,0,0,0,0,0,1,997.0,60.5,1932.5,164,0,0,0,0,0,0,6,363,6,11595,0,235,3,20,12996.0,0.0,12996,12996,85100000.0,0.0,85100000,85100000,DoS
80,86460899,7,6,388,11595,388,0,55.42857143,146.6502155,5803,0,1932.5,2539.075088,138.5944414,0.150356984,7205074.917,24600000.0,85500000,28,86500000,14400000.0,34800000.0,85500000,48,2714,542.8,976.8675448,2287,49,0,0,0,0,240,200,0.080961453,0.069395531,0,5803,855.9285714,1850.900008,3425830.841,0,0,0,0,1,0,0,0,0,921.7692308,55.42857143,1932.5,240,0,0,0,0,0,0,7,388,6,11595,251,235,1,32,240.0,0.0,240,240,85500000.0,0.0,85500000,85500000,DoS
80,36079453,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.055433213,36100000.0,0.0,36100000,36100000,36100000,36100000.0,0.0,36100000,36100000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.055433213,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,284,-1,0,32,0.0,0.0,0,0,36100000.0,0.0,36100000,36100000,DoS
80,592851,5,7,1110,11595,370,0,222.0,202.6573463,4344,0,1656.428571,1757.579003,21430.34253,20.24117358,53895.54545,90743.88446,211990,5,434968,108742.0,118748.5136,211990,5,592738,98789.66667,176233.3568,434915,47,0,0,0,0,168,232,8.433822326,11.80735126,0,4344,977.3076923,1464.433872,2144566.564,0,0,0,1,0,0,0,0,1,1058.75,222.0,1656.428571,168,0,0,0,0,0,0,5,1110,7,11595,29200,235,3,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,98701869,7,6,358,11595,352,0,51.14285714,132.6843731,4344,0,1932.5,1754.831473,121.1020634,0.131709765,8225155.75,28500000.0,98600000,3,98700000,16400000.0,40300000.0,98600000,3,60509,12101.8,20857.25685,48253,15,0,0,0,0,220,200,0.070920643,0.060789122,0,4344,853.7857143,1460.325158,2132549.566,0,0,0,0,1,0,0,0,0,919.4615385,51.14285714,1932.5,220,0,0,0,0,0,0,7,358,6,11595,251,235,2,20,997.0,0.0,997,997,98600000.0,0.0,98600000,98600000,DoS
80,84188208,6,6,396,11595,396,0,66.0,161.666323,8688,0,1932.5,3384.303045,142.4308735,0.142537777,7653473.455,25300000.0,84000000,1,84100000,16800000.0,37600000.0,84000000,1,147550,29510.0,59303.49668,135193,48,0,0,0,0,200,200,0.071268888,0.071268888,0,8688,922.3846154,2393.939833,5730947.923,0,0,0,0,1,0,0,0,1,999.25,66.0,1932.5,200,0,0,0,0,0,0,6,396,6,11595,251,235,1,32,4.0,0.0,4,4,84000000.0,0.0,84000000,84000000,DoS
80,100321817,6,7,435,11595,417,0,72.5,168.7954383,4344,0,1656.428571,1760.597234,119.9140961,0.12958298,8360151.417,28900000.0,100000000,1,100000000,20000000.0,44800000.0,100000000,1,100000000,16700000.0,40900000.0,100000000,48,0,0,0,0,164,232,0.059807529,0.069775451,0,4344,859.7142857,1457.896716,2125462.835,1,0,0,0,0,0,0,0,1,925.8461538,72.5,1656.428571,164,0,0,0,0,0,0,6,435,7,11595,0,235,3,20,10998.0,0.0,10998,10998,100000000.0,0.0,100000000,100000000,DoS
80,101127709,8,7,1083,11595,355,0,135.375,181.8837443,7240,0,1656.428571,2566.885263,125.3662337,0.1483273,7223407.786,26900000.0,101000000,11,101000000,14400000.0,38000000.0,101000000,11,101000000,16900000.0,41000000.0,101000000,73,0,0,0,0,228,232,0.079107893,0.069219407,0,7240,792.75,1808.547612,3270844.467,1,0,0,0,0,0,0,0,0,845.6,135.375,1656.428571,228,0,0,0,0,0,0,8,1083,7,11595,0,235,5,20,9986.0,0.0,9986,9986,101000000.0,0.0,101000000,101000000,DoS
80,99185798,7,7,377,11595,353,0,53.85714286,131.9399214,4344,0,1656.428571,1760.597234,120.7027643,0.14114924,7629676.769,27500000.0,99000000,1,99000000,16500000.0,40400000.0,99000000,1,99200000,16500000.0,40400000.0,99000000,33,0,0,0,0,184,232,0.07057462,0.07057462,0,4344,798.5333333,1423.387853,2026032.981,1,0,0,0,0,0,0,0,1,855.5714286,53.85714286,1656.428571,184,0,0,0,0,0,0,7,377,7,11595,0,235,4,20,10987.0,0.0,10987,10987,99000000.0,0.0,99000000,99000000,DoS
80,8146,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,613.7981832,2036.5,3482.472063,7258,200,8146,2036.5,3482.472063,7258,200,0,0.0,0.0,0,0,0,0,0,0,160,0,613.7981832,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,13087846,2,0,712,0,356,356,356.0,0.0,0,0,0.0,0.0,54.40161811,0.152813534,13100000.0,0.0,13100000,13100000,13100000,13100000.0,0.0,13100000,13100000,0,0.0,0.0,0,0,1,0,0,0,64,0,0.152813534,0.0,356,356,356.0,0.0,0.0,0,1,0,0,1,1,0,0,0,534.0,356.0,0.0,64,0,0,0,0,0,0,2,712,0,0,229,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,98616787,6,6,400,11595,400,0,66.66666667,163.2993162,5792,0,1932.5,2535.308403,121.6324357,0.121683137,8965162.455,29700000.0,98600000,2,98600000,19700000.0,44100000.0,98600000,2,3532,706.4,1374.727173,3158,4,0,0,0,0,200,200,0.060841568,0.060841568,0,5792,922.6923077,1906.973754,3636548.897,0,0,0,0,1,0,0,0,1,999.5833333,66.66666667,1932.5,200,0,0,0,0,0,0,6,400,6,11595,274,235,1,32,9.0,0.0,9,9,98600000.0,0.0,98600000,98600000,DoS
80,81315408,7,6,337,11595,331,0,48.14285714,124.7483181,5792,0,1932.5,2179.547086,146.737258,0.1598713,6776284.0,23400000.0,81200000,1,81200000,13500000.0,33100000.0,81200000,1,145579,29115.8,58372.53544,133132,84,0,0,0,0,220,200,0.086084546,0.073786754,0,5792,852.2857143,1666.400747,2776891.451,0,0,0,0,1,0,0,0,0,917.8461538,48.14285714,1932.5,220,0,0,0,0,0,0,7,337,6,11595,274,235,2,20,5623.0,0.0,5623,5623,81200000.0,0.0,81200000,81200000,DoS
80,84426135,6,6,352,11595,352,0,58.66666667,143.7033982,5792,0,1932.5,2181.008184,141.5083137,0.142136081,7675103.182,25400000.0,84300000,3,84300000,16900000.0,37700000.0,84300000,3,151479,30295.8,60079.46383,137227,10,0,0,0,0,200,200,0.071068041,0.071068041,0,5792,919.0,1716.001457,2944661.0,0,0,0,0,1,0,0,0,1,995.5833333,58.66666667,1932.5,200,0,0,0,0,0,0,6,352,6,11595,251,235,1,32,985.0,0.0,985,985,84300000.0,0.0,84300000,84300000,DoS
80,199800,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10.01001001,199800.0,0.0,199800,199800,199800,199800.0,0.0,199800,199800,0,0.0,0.0,0,0,0,0,0,0,64,0,10.01001001,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,63099146,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110936525,10500000.0,11900000.0,32000000,999479,63100000,10500000.0,11900000.0,32000000,999479,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110936525,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011371.0,0.0,7011371,7011371,18700000.0,12200000.0,32000000,8023748,DoS
80,83004392,6,8,344,11595,326,0,57.33333333,131.6520667,4344,0,1449.375,1729.380148,143.8357623,0.168665774,6384953.231,23000000.0,82800000,8,82900000,16600000.0,37000000.0,82800000,990,83000000,11900000.0,31300000.0,82900000,49,0,0,0,0,164,264,0.072285332,0.096380442,0,4344,796.3333333,1422.64872,2023929.381,1,0,0,0,0,0,0,0,1,853.2142857,57.33333333,1449.375,164,0,0,0,0,0,0,6,344,8,11595,0,235,3,20,23979.0,0.0,23979,23979,82800000.0,0.0,82800000,82800000,DoS
80,85472202,6,8,371,11595,353,0,61.83333333,142.6722351,5792,0,1449.375,1895.881019,139.9987332,0.163795944,6574784.769,23700000.0,85300000,46,85400000,17100000.0,38200000.0,85300000,978,85500000,12200000.0,32200000.0,85300000,46,0,0,0,0,164,264,0.070198262,0.093597682,0,5792,798.1333333,1524.456759,2323968.41,1,0,0,0,0,0,0,0,1,855.1428571,61.83333333,1449.375,164,0,0,0,0,0,0,6,371,8,11595,0,235,3,20,10983.0,0.0,10983,10983,85300000.0,0.0,85300000,85300000,DoS
80,442,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4524.886878,442.0,0.0,442,442,442,442.0,0.0,442,442,0,0.0,0.0,0,0,0,0,0,0,64,0,4524.886878,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,84961411,5,7,390,11595,378,0,78.0,167.731929,5792,0,1656.428571,2425.837852,141.0640414,0.141240592,7723764.636,25600000.0,84800000,4,84800000,21200000.0,42400000.0,84800000,4,85000000,14200000.0,34600000.0,84800000,47,0,0,0,0,144,232,0.058850247,0.082390345,0,5792,922.3846154,1906.067135,3633091.923,1,0,0,0,0,0,0,0,1,999.25,78.0,1656.428571,144,0,0,0,0,0,0,5,390,7,11595,0,235,2,20,3414.0,0.0,3414,3414,84800000.0,0.0,84800000,84800000,DoS
80,98326007,8,5,326,11595,314,0,40.75,110.4429394,8688,0,2319.0,3774.237539,121.2395414,0.13221324,8193833.917,28400000.0,98300000,1,98300000,14000000.0,37200000.0,98300000,1,13765,3441.25,3849.156823,7335,69,0,0,0,0,240,168,0.081361994,0.050851246,0,8688,851.5,2382.891222,5678170.577,0,0,0,0,1,0,0,0,0,917.0,40.75,2319.0,240,0,0,0,0,0,0,8,326,5,11595,251,235,3,20,1954.0,0.0,1954,1954,98300000.0,0.0,98300000,98300000,DoS
80,63107574,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.11092171,10500000.0,11900000.0,32100000,996072,63100000,10500000.0,11900000.0,32100000,996072,0,0.0,0.0,0,0,0,0,0,0,280,0,0.11092171,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7012000.0,0.0,7012000,7012000,18700000.0,12200000.0,32100000,8015731,DoS
80,85186229,6,7,652,11595,320,0,108.6666667,163.7200863,7240,0,1656.428571,2566.885263,143.7673688,0.152606826,7098852.417,24500000.0,84900000,17,85100000,17000000.0,37900000.0,84900000,1019,85200000,14200000.0,34600000.0,84900000,88,0,0,0,0,176,232,0.07043392,0.082172906,0,7240,875.2142857,1925.948245,3709276.643,1,0,0,0,0,0,0,0,1,942.5384615,108.6666667,1656.428571,176,0,0,0,0,0,0,6,652,7,11595,0,235,3,20,10943.0,0.0,10943,10943,84900000.0,0.0,84900000,84900000,DoS
80,100366974,6,8,312,11595,294,0,52.0,118.5917366,4344,0,1449.375,1729.380148,118.6346417,0.139488115,7720536.462,27800000.0,100000000,1,100000000,20000000.0,44800000.0,100000000,1,100000000,14300000.0,37900000.0,100000000,33,0,0,0,0,164,264,0.059780621,0.079707494,0,4344,794.2,1423.428166,2026147.743,1,0,0,0,0,0,0,0,1,850.9285714,52.0,1449.375,164,0,0,0,0,0,0,6,312,8,11595,0,235,3,20,29160.0,0.0,29160,29160,100000000.0,0.0,100000000,100000000,DoS
80,559,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5366.726297,279.5,101.1162697,351,208,559,279.5,101.1162697,351,208,0,0.0,0.0,0,0,0,0,0,0,96,0,5366.726297,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,86074811,4,6,335,11595,329,0,83.75,163.524463,7240,0,1932.5,2695.639126,138.6003624,0.116178007,9563867.889,28600000.0,85900000,1,85900000,28600000.0,49600000.0,85900000,1,149547,29909.4,59123.48428,135120,70,0,0,0,0,124,200,0.046471203,0.069706804,0,7240,1085.090909,2142.343504,4589635.691,1,0,0,0,0,0,0,0,1,1193.6,83.75,1932.5,124,0,0,0,0,0,0,4,335,6,11595,0,235,1,20,0.0,0.0,0,0,85900000.0,0.0,85900000,85900000,DoS
80,11072297,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.180630993,11100000.0,0.0,11100000,11100000,11100000,11100000.0,0.0,11100000,11100000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.180630993,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,11100000.0,0.0,11100000,11100000,DoS
80,85436227,7,8,323,11595,323,0,46.14285714,122.0825248,2896,0,1449.375,1094.592023,139.4958605,0.175569551,6102587.643,22500000.0,84300000,1,85400000,14200000.0,34400000.0,84300000,1,91644,13092.0,29435.41308,79065,3,0,0,0,0,240,264,0.081932457,0.093637094,0,2896,744.875,1046.241965,1094622.25,0,0,0,0,1,0,0,0,1,794.5333333,46.14285714,1449.375,240,0,0,0,0,0,0,7,323,8,11595,251,235,1,32,5.0,0.0,5,5,84300000.0,0.0,84300000,84300000,DoS
80,86859072,9,6,310,11595,310,0,34.44444444,103.3333333,5792,0,1932.5,2362.781391,137.0611005,0.172693533,6204219.429,23200000.0,86700000,1,86700000,10800000.0,30600000.0,86700000,1,188462,37692.4,71647.9247,164583,3,0,0,0,0,296,200,0.10361612,0.069077413,0,5792,744.0625,1664.513001,2770603.529,0,0,0,0,1,0,0,0,0,793.6666667,34.44444444,1932.5,296,0,0,0,0,0,0,9,310,6,11595,274,235,1,32,984.0,0.0,984,984,86700000.0,0.0,86700000,86700000,DoS
